date,tmin,tmax,tavg,prec,etp,watertable
2007-04-14,7.8,22.9,,0,,1.058
2007-04-15,7.9,25,,0,,1.078
2007-04-16,8,24,,0,,1.099
2007-04-17,9.2,22.4,,0,,1.119
2007-04-18,7,24.8,,0,,1.138
2007-04-19,10.9,20.4,,0,,1.16
2007-04-20,9.8,22.7,,0,,1.25
2007-04-21,11.6,22.5,,0,,1.265
2007-04-22,11.2,24.5,,0,,1.279
2007-04-23,10.2,26.8,,0,,1.295
2007-04-24,11.9,27.2,,0,,1.313
2007-04-25,15.4,24.9,,0,,1.331
2007-04-26,10.3,23.2,,0,,1.346
2007-04-27,8.4,24.6,,0,,1.362
2007-04-28,7.9,25.8,,0,,1.379
2007-04-29,9.1,26.8,,0,,1.398
2007-04-30,11.4,23,,0,,1.417
2007-05-01,12.5,23.2,,0,,1.432
2007-05-02,11.2,18.1,,3.6,,1.447
2007-05-03,12.6,18.2,,1.8,,1.445
2007-05-04,12.5,19.5,,21.9,,1.448
2007-05-05,12.3,20.7,,11,,1.38
2007-05-06,12.1,23.2,,0,,1.353
2007-05-07,11.4,25.5,,0,,1.369
2007-05-08,12.1,28.1,,0,,1.387
2007-05-09,15.6,29.7,,0,,1.408
2007-05-10,13,28.7,,0,,1.428
2007-05-11,12.2,27.6,,0,,1.449
2007-05-12,13.6,28.1,,0,,1.469
2007-05-13,13.2,29.3,,0,,1.489
2007-05-14,13.1,29.5,,0,,1.511
2007-05-15,13.2,22.8,,0,,1.532
2007-05-16,10.3,23.5,,0,,1.548
2007-05-17,10.3,24.3,,0,,1.565
2007-05-18,11.2,24.2,,0,,1.583
2007-05-19,9,25.4,,0,,1.601
2007-05-20,9.7,27.6,,0,,1.621
2007-05-21,12.9,29.5,,0,,1.642
2007-05-22,15.3,30.6,,0,,1.664
2007-05-23,17.2,31.3,,0,,1.687
2007-05-24,16.1,31.6,,0,,1.709
2007-05-25,16.8,32,,0,,1.732
2007-05-26,16.9,28.8,,0.7,,1.755
2007-05-27,14.2,25.3,,3.7,,1.772
2007-05-28,11.6,21.1,,11.7,,1.776
2007-05-29,10.5,20.1,,3.9,,1.748
2007-05-30,12.7,24.2,,0,,1.749
2007-05-31,9.7,24,,0.9,,1.766
2007-06-01,12.7,21,,5.6,,1.782
2007-06-02,13,19.1,,33.5,,1.775
2007-06-03,14.5,24.8,,0,,1.665
2007-06-04,13.6,26.6,,2.5,,1.682
2007-06-05,16.7,24.6,,4.8,,1.691
2007-06-06,16.7,19.5,,26.3,,1.689
2007-06-07,16.7,21.5,,30.2,,1.601
2007-06-08,15.4,25.7,,2,,1.502
2007-06-09,15.4,29.2,,0,,1.513
2007-06-10,16.1,30.5,,0,,1.535
2007-06-11,17.4,29.1,,0,,1.557
2007-06-12,17,26.3,,8.5,,1.578
2007-06-13,15.5,29.3,,0,,1.564
2007-06-14,17.4,29.5,,0,,1.586
2007-06-15,16.8,28,,0,,1.607
2007-06-16,15.4,27.8,,0,,1.626
2007-06-17,14.3,28.6,,0,,1.646
2007-06-18,16.6,29.4,,0,,1.667
2007-06-19,17.6,31.6,,0,,1.688
2007-06-20,20.3,31.8,,0,,1.711
2007-06-21,18.9,33.3,,0,,1.733
2007-06-22,16.8,30.6,,0,,1.756
2007-06-23,16.2,31.5,,0,,1.778
2007-06-24,13,31,,0,,1.802
2007-06-25,16.5,32.4,,0,,1.825
2007-06-26,16,28,,0,,1.849
2007-06-27,13.2,27.2,,2.4,,1.869
2007-06-28,12.7,27.3,,0,,1.88
2007-06-29,14.6,28.7,,0,,1.9
2007-06-30,16.4,29.2,,0,,1.916
2007-07-01,17.9,31.5,,0,,1.932
2007-07-02,17.6,30.2,,0,,1.949
2007-07-03,15.9,28.4,,0,,1.965
2007-07-04,13.1,28.6,,0,,1.98
2007-07-05,10.8,28.5,,0,,1.996
2007-07-06,11.5,31.3,,0,,2.013
2007-07-07,13.7,32.1,,0,,2.033
2007-07-08,16.9,32.5,,0,,2.052
2007-07-09,18.9,30.1,,0,,2.07
2007-07-10,17,27.4,,0,,2.056
2007-07-11,12.2,25.8,,0,,2.041
2007-07-12,11.2,29.1,,0,,2.026
2007-07-13,13.2,30.6,,0,,2.015
2007-07-14,15.2,32.8,,0,,2.004
2007-07-15,16.7,34.5,,0,,1.994
2007-07-16,17,35.7,,0,,1.986
2007-07-17,16.8,35.4,,0,,1.978
2007-07-18,18.7,36.1,,0,,1.97
2007-07-19,18.3,36.3,,0,,1.986
2007-07-20,19.1,36.4,,0,,2.001
2007-07-21,18.1,36,,0,,2.017
2007-07-22,19.2,33.5,,0,,2.032
2007-07-23,16.6,34.6,,0,,2.044
2007-07-24,19.3,31.7,,0,,2.058
2007-07-25,16,31.7,,0,,2.067
2007-07-26,16.9,32.5,,0,,2.079
2007-07-27,17.6,34.5,,0,,2.09
2007-07-28,18.8,35.1,,0,,2.107
2007-07-29,20.8,33.2,,0,,2.125
2007-07-30,19.2,34.1,,0,,2.138
2007-07-31,14.4,26.7,,0,,2.154
2007-08-01,12.5,28.4,,0,,2.165
2007-08-02,13.5,30.7,,0,,2.178
2007-08-03,16.5,27.8,,1.7,,2.192
2007-08-04,14.6,29.3,,0,,2.196
2007-08-05,16,29.5,,0,,2.208
2007-08-06,13.7,31.3,,0,,2.22
2007-08-07,17.4,32.4,,0,,2.238
2007-08-08,19.5,29.1,,0,,2.255
2007-08-09,14.3,22.9,,0,,2.268
2007-08-10,15.1,26.4,,0,,2.277
2007-08-11,16.7,29.9,,0,,2.289
2007-08-12,16.3,31.3,,0,,2.303
2007-08-13,17.1,31.2,,0,,2.319
2007-08-14,18.8,30.7,,0,,2.334
2007-08-15,17.7,33.1,,0,,2.347
2007-08-16,18.9,34.8,,0,,2.363
2007-08-17,15.7,33.7,,0,,2.38
2007-08-18,17.6,29.8,,0,,2.402
2007-08-19,15.8,31.3,,0,,2.419
2007-08-20,16.3,26.2,,3.3,,2.439
2007-08-21,12.9,19.1,,1,,2.441
2007-08-22,16.3,26.2,,10.6,,2.447
2007-08-23,15.6,22.6,,1.2,,2.423
2007-08-24,14.3,24.6,,0,,2.43
2007-08-25,15.9,30,,0,,2.443
2007-08-26,16,32.8,,0,,2.461
2007-08-27,17.7,33.6,,0,,2.48
2007-08-28,18,33.1,,0,,2.5
2007-08-29,18.4,30.4,,0,,2.518
2007-08-30,20.5,28.5,,0,,2.534
2007-08-31,15.2,22.2,,0,,2.547
2007-09-01,13.1,27.3,,0,,2.557
2007-09-02,13.8,27.6,,0,,2.572
2007-09-03,12.6,28.7,,0,,2.587
2007-09-04,11.1,21.3,,20.9,,2.603
2007-09-05,9.6,23.7,,0,,2.537
2007-09-06,9.5,23.5,,0,,2.55
2007-09-07,9.3,27,,0,,2.554
2007-09-08,10.5,27,,0,,2.56
2007-09-09,11.4,27.7,,0,,2.565
2007-09-10,15.4,26.8,,0,,2.571
2007-09-11,13.9,26.8,,0,,2.575
2007-09-12,10.4,26.6,,0,,2.578
2007-09-13,10.2,26.5,,0,,2.583
2007-09-14,11.1,27.5,,0,,2.587
2007-09-15,13,27.9,,0,,2.592
2007-09-16,14.8,28.2,,0,,2.596
2007-09-17,17.9,27.6,,0,,2.6
2007-09-18,16.8,28.8,,21.2,,2.608
2007-09-19,11.3,22.2,,0,,2.541
2007-09-20,9.2,21.9,,0,,2.548
2007-09-21,8,23.2,,0,,2.556
2007-09-22,8.2,25.2,,0,,2.564
2007-09-23,9.5,26.1,,0,,2.574
2007-09-24,11,25.3,,0,,2.583
2007-09-25,9.5,24.5,,0,,2.592
2007-09-26,13.3,19.3,,21.4,,2.6
2007-09-27,10.3,16,,19.1,,2.539
2007-09-28,9.3,18.3,,0,,2.487
2007-09-29,10.8,22.9,,0,,2.506
2007-09-30,13.4,20.8,,0,,2.527
2007-10-01,11.8,22.6,,0,,2.546
2007-10-02,11.2,25,,0,,2.566
2007-10-03,12.3,26.3,,0,,2.588
2007-10-04,15.9,25.4,,0,,2.61
2007-10-05,13.9,25.5,,0,,2.63
2007-10-06,14,24,,0,,2.634
2007-10-07,10.2,21.4,,0,,2.636
2007-10-08,7.9,21.5,,0,,2.638
2007-10-09,7.7,20.2,,0,,2.641
2007-10-10,8.7,20.5,,0,,2.643
2007-10-11,8.9,20.1,,0,,2.644
2007-10-12,8.8,21.5,,0,,2.646
2007-10-13,7.7,21.7,,0,,2.647
2007-10-14,6.2,18.8,,0,,2.649
2007-10-15,3.7,19.1,,0,,2.65
2007-10-16,3,19.4,,0,,2.66
2007-10-17,3.8,19.2,,0,,2.67
2007-10-18,5.4,18.2,,0,,2.679
2007-10-19,4.9,17.4,,0,,2.688
2007-10-20,5.4,13,,0,,2.697
2007-10-21,1.4,13.5,,0,,2.703
2007-10-22,2,10.7,,0,,2.711
2007-10-23,7.7,16,,0,,2.717
2007-10-24,8.7,10.7,,18.6,,2.724
2007-10-25,8.5,10.5,,7.4,,2.66
2007-10-26,10.5,11.5,,22.3,,2.638
2007-10-27,10.5,15.4,,0,,2.561
2007-10-28,9.8,16.6,,0,,2.568
2007-10-29,8.4,15.4,,0.6,,2.575
2007-10-30,10.1,11.4,,57,,2.581
2007-10-31,6.7,16.8,,6,,2.377
2007-11-01,3.2,15.3,,0,,2.364
2007-11-02,1.1,15.9,,0,,2.373
2007-11-03,2.6,17.1,,0,,2.382
2007-11-04,2.9,17,,0,,2.391
2007-11-05,3.2,14.4,,0,,2.4
2007-11-06,4.7,13.9,,0,,2.417
2007-11-07,2,14.7,,0,,2.434
2007-11-08,2.6,16.2,,0,,2.451
2007-11-09,4.1,15.7,,0.7,,2.468
2007-11-10,4.1,15.2,,0,,2.483
2007-11-11,5.5,18.5,,0,,2.5
2007-11-12,1.7,14.5,,0,,2.517
2007-11-13,1.1,11.2,,0,,2.534
2007-11-14,1,9.4,,0,,2.55
2007-11-15,-1.1,8.4,,0.5,,2.551
2007-11-16,-1.5,6.1,,0,,2.55
2007-11-17,-2.5,6.8,,0,,2.55
2007-11-18,-1.3,6.9,,0,,2.55
2007-11-19,-2.7,6.8,,0,,2.55
2007-11-20,-2.3,9,,0,,2.551
2007-11-21,0.7,6.3,,0,,2.551
2007-11-22,4.7,5.7,,0,,2.551
2007-11-23,5.3,7.8,,2.3,,2.55
2007-11-24,7.8,9.9,,39.2,,2.538
2007-11-25,5.5,13.9,,0,,2.392
2007-11-26,3.3,12.2,,0,,2.391
2007-11-27,6.1,9.9,,0,,2.39
2007-11-28,2.9,9.7,,0,,2.388
2007-11-29,3.4,8.9,,0,,2.386
2007-11-30,1.1,10.8,,0,,2.384
2007-12-01,-0.5,10.8,,0,,2.383
2007-12-02,5.5,8.7,,0,,2.382
2007-12-03,5.7,12.9,,0,,2.38
2007-12-04,2,13.3,,0,,2.381
2007-12-05,-0.4,11.4,,0,,2.383
2007-12-06,-0.4,10.3,,0,,2.385
2007-12-07,1.9,8.6,,0,,2.386
2007-12-08,1.4,9.8,,5,,2.387
2007-12-09,0.1,3.9,,7.9,,2.37
2007-12-10,-0.4,5.4,,0,,2.341
2007-12-11,0.3,2.4,,0,,2.341
2007-12-12,-1,8.9,,0,,2.34
2007-12-13,-0.9,10.1,,0,,2.338
2007-12-14,-2,9.3,,0,,2.337
2007-12-15,-0.4,4.4,,0,,2.335
2007-12-16,-1.1,4.4,,0,,2.333
2007-12-17,-2.7,3.9,,0,,2.33
2007-12-18,-4,2.2,,0,,2.327
2007-12-19,-3.8,6,,0,,2.324
2007-12-20,-4.8,7,,0,,2.322
2007-12-21,-4.7,8.2,,0,,2.32
2007-12-22,-4.9,4.1,,1.7,,2.322
2007-12-23,1.3,3.1,,6,,2.317
2007-12-24,3,7.3,,0,,2.295
2007-12-25,2.3,4.4,,0,,2.296
2007-12-26,0,6.1,,0,,2.297
2007-12-27,-2.6,6.1,,0,,2.298
2007-12-28,-3.4,5.6,,0,,2.3
2007-12-29,-5.9,3.1,,0,,2.296
2007-12-30,-4.6,0.1,,0,,2.292
2007-12-31,-3.8,6.4,,0,,2.288
2008-01-01,-5.6,5.1,,0,,2.284
2008-01-02,-1.1,3.2,,0,,2.28
2008-01-03,-0.3,0.5,,0,,2.276
2008-01-04,-0.1,1.2,,9.1,,2.271
2008-01-05,1.2,3.1,,6.9,,2.233
2008-01-06,2.3,5.9,,0,,2.204
2008-01-07,2.1,4.7,,0,,2.2
2008-01-08,2.2,4.9,,0,,2.193
2008-01-09,3.5,5.5,,0,,2.185
2008-01-10,4.5,7.4,,0,,2.178
2008-01-11,5,6.7,,0.7,,2.171
2008-01-12,5,12.2,,8.2,,2.161
2008-01-13,3.2,8,,3.8,,2.126
2008-01-14,5,10.1,,0,,2.106
2008-01-15,4.4,7,,0.3,,2.1
2008-01-16,5.7,8.3,,3.3,,2.093
2008-01-17,5.3,8.9,,7.8,,2.076
2008-01-18,2.2,11.1,,0,,2.042
2008-01-19,0.9,9.6,,0,,2.038
2008-01-20,1.6,3.2,,0,,2.034
2008-01-21,2.6,7,,0,,2.028
2008-01-22,1.7,6.8,,0,,2.023
2008-01-23,-1.5,9.8,,0,,2.018
2008-01-24,-3.1,9.6,,0,,2.014
2008-01-25,-1.4,9.2,,0,,2.01
2008-01-26,-1.7,12.6,,0,,1.998
2008-01-27,-0.5,11.1,,0,,1.986
2008-01-28,3,11.6,,0,,1.974
2008-01-29,1.4,10.1,,0,,1.962
2008-01-30,1,6.7,,0.9,,1.95
2008-01-31,5.4,8.1,,0,,1.934
2008-02-01,4,9.3,,0,,1.921
2008-02-02,4.8,7,,0,,1.909
2008-02-03,4.8,6.5,,6,,1.895
2008-02-04,4.3,6.6,,3.7,,1.86
2008-02-05,2.6,11.2,,2.1,,1.828
2008-02-06,1.1,12.9,,0,,1.805
2008-02-07,0.1,15.3,,0,,1.789
2008-02-08,-2.5,11.3,,0,,1.775
2008-02-09,-2.5,10.4,,0,,1.76
2008-02-10,-2.7,10.2,,0,,1.745
2008-02-11,-2.9,9.3,,0,,1.73
2008-02-12,-2.7,9.5,,0,,1.715
2008-02-13,-3.8,10.4,,0,,1.699
2008-02-14,-4,12.3,,0,,1.684
2008-02-15,-3,12.3,,0,,1.67
2008-02-16,-2,7.6,,0,,1.666
2008-02-17,-4.5,6.3,,0,,1.661
2008-02-18,-5.9,8.6,,0,,1.656
2008-02-19,-3.4,13.5,,0,,1.651
2008-02-20,1.6,13.4,,0,,1.648
2008-02-21,-0.3,12.7,,0,,1.644
2008-02-22,-1.1,12.5,,0,,1.64
2008-02-23,-0.8,12.8,,0,,1.638
2008-02-24,0.5,15.2,,0,,1.637
2008-02-25,-0.2,10.2,,0,,1.636
2008-02-26,4.8,13.4,,0,,1.634
2008-02-27,6.2,11.6,,0,,1.632
2008-02-28,6.1,12.1,,0,,1.629
2008-02-29,6.1,16.3,,0,,1.627
2008-03-01,5.4,18,,0,,1.626
2008-03-02,11.4,25.7,,0,,1.627
2008-03-03,4.5,20.5,,0,,1.63
2008-03-04,3.9,12.3,,1.9,,1.638
2008-03-05,3.7,8,,0.6,,1.636
2008-03-06,1.4,6.6,,0,,1.636
2008-03-07,2.4,5.3,,8.3,,1.64
2008-03-08,4,9,,4.4,,1.611
2008-03-09,3.2,12.4,,0,,1.599
2008-03-10,6.4,15.2,,0,,1.605
2008-03-11,4.1,14,,2.2,,1.611
2008-03-12,1.7,18.4,,0,,1.61
2008-03-13,6.2,20.8,,0,,1.614
2008-03-14,4.8,16.8,,0,,1.62
2008-03-15,3.3,16.7,,0,,1.623
2008-03-16,7.9,18.8,,0,,1.627
2008-03-17,4.3,19.3,,0,,1.631
2008-03-18,5.5,14.8,,0,,1.636
2008-03-19,1.6,12.5,,0,,1.639
2008-03-20,1.7,13,,0,,1.642
2008-03-21,0.3,14.6,,0,,1.645
2008-03-22,3.1,13.2,,0,,1.649
2008-03-23,2.4,7.4,,1.5,,1.652
2008-03-24,-0.2,11.5,,0,,1.647
2008-03-25,-1.8,13.8,,0,,1.65
2008-03-26,-1.7,14,,0,,1.655
2008-03-27,6.9,11.2,,2,,1.661
2008-03-28,4.1,13.6,,6.4,,1.655
2008-03-29,1.8,19,,0,,1.636
2008-03-30,3.2,18.9,,0,,1.644
2008-03-31,5.2,18.3,,0,,1.653
2008-04-01,4.7,21,,0,,1.66
2008-04-02,4.6,19.3,,0,,1.666
2008-04-03,2.1,15.9,,2.9,,1.672
2008-04-04,2.6,17.3,,0,,1.665
2008-04-05,2.1,17.4,,0,,1.67
2008-04-06,2.3,16,,0,,1.675
2008-04-07,6.4,19.7,,0,,1.68
2008-04-08,7.3,12.2,,1.7,,1.686
2008-04-09,8.4,14.5,,0,,1.68
2008-04-10,8.9,13.5,,0.5,,1.685
2008-04-11,11.1,18.5,,4.6,,1.687
2008-04-12,6.4,17.1,,0,,1.677
2008-04-13,5.4,15.6,,0,,1.685
2008-04-14,4,16.5,,4.9,,1.692
2008-04-15,7.5,10.3,,3.1,,1.683
2008-04-16,3.7,18.9,,0,,1.674
2008-04-17,5,18.8,,4,,1.684
2008-04-18,10.2,15.5,,10.4,,1.68
2008-04-19,8.5,20.5,,0.5,,1.637
2008-04-20,6.1,21.3,,0,,1.636
2008-04-21,10.1,14.5,,18.5,,1.638
2008-04-22,8.1,16.7,,2,,1.566
2008-04-23,5.9,22.7,,0,,1.557
2008-04-24,9.6,20.9,,0,,1.56
2008-04-25,7.8,22.6,,0,,1.562
2008-04-26,8.1,20.8,,0,,1.565
2008-04-27,6.1,21.1,,0,,1.567
2008-04-28,6,23.3,,0.4,,1.57
2008-04-29,8.9,15.3,,6.2,,1.58
2008-04-30,7.5,21.1,,0,,1.562
2008-05-01,7.5,22.3,,0,,1.572
2008-05-02,7.2,22.9,,0,,1.583
2008-05-03,7.8,24.8,,0,,1.595
2008-05-04,11,23.5,,0,,1.608
2008-05-05,7.2,19,,0,,1.619
2008-05-06,5.4,22.6,,0,,1.628
2008-05-07,9.9,22.8,,0,,1.64
2008-05-08,7.9,24.6,,0,,1.651
2008-05-09,7.6,25.7,,0,,1.665
2008-05-10,8.7,24.6,,0,,1.679
2008-05-11,8.7,23.4,,0,,1.692
2008-05-12,7.6,22.7,,0,,1.704
2008-05-13,8.8,23.6,,0.7,,1.716
2008-05-14,10.5,25.4,,0,,1.726
2008-05-15,10.9,24.9,,4.4,,1.74
2008-05-16,11.5,23.5,,0.5,,1.728
2008-05-17,14.6,20.1,,1.1,,1.729
2008-05-18,14.1,20,,9.1,,1.723
2008-05-19,13.4,19.8,,27.1,,1.687
2008-05-20,14,17.9,,34.5,,1.587
2008-05-21,13.9,20.1,,0.8,,1.456
2008-05-22,12.9,22.1,,0,,1.453
2008-05-23,11.9,24.7,,1.9,,1.454
2008-05-24,11,23.4,,5.2,,1.452
2008-05-25,15,24.3,,0.2,,1.438
2008-05-26,13.3,24.6,,0,,1.44
2008-05-27,15.6,27.3,,0,,1.452
2008-05-28,16.5,28.9,,0,,1.465
2008-05-29,16.5,25.5,,18.3,,1.479
2008-05-30,15.1,23,,0,,1.423
2008-05-31,14.8,26,,0,,1.432
2008-06-01,14.2,25.9,,0,,1.444
2008-06-02,14.2,25.1,,0,,1.457
2008-06-03,12.8,25.7,,8.9,,1.469
2008-06-04,15.9,21.8,,8.9,,1.45
2008-06-05,15.8,23.2,,20.7,,1.371
2008-06-06,15,23.7,,2.5,,1.25
2008-06-07,15,25,,7.6,,1.198
2008-06-08,14.8,22.7,,13.6,,1.128
2008-06-09,14.1,25.5,,0.1,,1.034
2008-06-10,14.1,27.8,,0,,0.993
2008-06-11,15.2,28.9,,0.5,,0.955
2008-06-12,15.3,24.1,,8.8,,0.915
2008-06-13,14.6,22.7,,17.3,,0.84
2008-06-14,10,18.5,,30.5,,0.796
2008-06-15,8.5,20.5,,0.7,,0.702
2008-06-16,14,23.2,,5.5,,0.72
2008-06-17,15.9,24.9,,10.9,,0.72
2008-06-18,15.8,26.5,,1.3,,0.701
2008-06-19,14.4,29.4,,0,,0.719
2008-06-20,16.5,30.9,,0,,0.746
2008-06-21,17.7,31.9,,0,,0.773
2008-06-22,18.7,33.7,,0,,0.801
2008-06-23,18,34.8,,0,,0.83
2008-06-24,17.6,34,,0,,0.895
2008-06-25,18.6,35.1,,0,,0.96
2008-06-26,19.3,35.1,,0,,1.025
2008-06-27,19.7,34,,0,,1.09
2008-06-28,21.5,31,,6.6,,1.153
2008-06-29,19.6,32,,0,,1.187
2008-06-30,19.1,32.6,,0,,1.248
2008-07-01,20.2,31.3,,0,,1.31
2008-07-02,19.7,32,,0,,1.37
2008-07-03,18.4,31.1,,0,,1.385
2008-07-04,18.2,32.5,,0,,1.4
2008-07-05,18,31.9,,0,,1.417
2008-07-06,19.7,33,,0,,1.433
2008-07-07,18.4,32.2,,0,,1.449
2008-07-08,16.5,30.3,,0,,1.465
2008-07-09,15.5,29.9,,0,,1.48
2008-07-10,17.7,31.8,,0,,1.495
2008-07-11,18.4,32.7,,0,,1.51
2008-07-12,17.9,33.6,,0,,1.569
2008-07-13,19.3,31.8,,0,,1.63
2008-07-14,15.9,25.8,,2.6,,1.687
2008-07-15,13.8,29.7,,0,,1.73
2008-07-16,13.8,31.7,,0,,1.788
2008-07-17,14.5,30.4,,0,,1.847
2008-07-18,18.6,24.2,,3.1,,1.904
2008-07-19,17.8,30.1,,0,,1.94
2008-07-20,17.5,30.3,,0,,1.995
2008-07-21,17.2,29.1,,4.3,,2.05
2008-07-22,15,26.4,,0.4,,2.049
2008-07-23,12.6,28.8,,0,,2.06
2008-07-24,13.7,31,,0,,2.076
2008-07-25,15.1,32.2,,0,,2.094
2008-07-26,17.9,32.2,,10,,2.112
2008-07-27,19.3,30.1,,2.2,,2.092
2008-07-28,18.7,32.5,,0,,2.097
2008-07-29,18.6,32.6,,0,,2.114
2008-07-30,19.8,34,,0,,2.13
2008-07-31,20.7,32.5,,0.6,,2.156
2008-08-01,19.6,33.8,,0,,2.177
2008-08-02,18.9,32.5,,0,,2.202
2008-08-03,19,33.4,,0,,2.227
2008-08-04,19.8,34.6,,0,,2.252
2008-08-05,19.3,33.8,,0,,2.277
2008-08-06,20.7,32,,18,,2.302
2008-08-07,20.3,31.5,,0,,2.258
2008-08-08,21.3,33.5,,0,,2.28
2008-08-09,17,30,,0,,2.291
2008-08-10,15,31.3,,0,,2.301
2008-08-11,16.5,32.4,,0,,2.312
2008-08-12,16.8,33.4,,0,,2.323
2008-08-13,19.7,33.5,,0,,2.335
2008-08-14,19.5,33.2,,0,,2.345
2008-08-15,16.6,31,,0,,2.355
2008-08-16,15.7,29.4,,0,,2.365
2008-08-17,15.7,28.9,,0,,2.373
2008-08-18,14.5,29.9,,0,,2.38
2008-08-19,15.9,31.7,,0,,2.361
2008-08-20,17.6,32.7,,0,,2.344
2008-08-21,16,32.7,,0,,2.326
2008-08-22,16.3,33.2,,0,,2.309
2008-08-23,17.2,31.2,,0,,2.291
2008-08-24,16.2,28.2,,0,,2.272
2008-08-25,13.3,29.4,,0,,2.25
2008-08-26,13.8,30.1,,0,,2.23
2008-08-27,16,30.5,,0,,2.21
2008-08-28,17.8,31.4,,0,,2.225
2008-08-29,15.7,33,,0,,2.239
2008-08-30,16.8,33.2,,0,,2.256
2008-08-31,17.9,31.6,,0,,2.272
2008-09-01,17.5,30.2,,0,,2.286
2008-09-02,16.4,30.4,,0,,2.299
2008-09-03,16.5,30.9,,0,,2.312
2008-09-04,16.1,31.9,,0,,2.326
2008-09-05,20.1,32.9,,0,,2.34
2008-09-06,19.1,33.4,,0,,2.363
2008-09-07,17.9,29.7,,0,,2.388
2008-09-08,13.8,29.6,,0,,2.409
2008-09-09,12.7,30.1,,0,,2.432
2008-09-10,15.3,31.4,,0,,2.455
2008-09-11,18.5,30.8,,0,,2.478
2008-09-12,19.3,30.8,,0,,2.499
2008-09-13,15.4,22.1,,0,,2.52
2008-09-14,12.3,16.9,,7.8,,2.535
2008-09-15,9.7,17.9,,0.2,,2.52
2008-09-16,8.7,22.2,,0,,2.525
2008-09-17,7.2,23.4,,0,,2.533
2008-09-18,10.4,23.5,,0,,2.542
2008-09-19,13.2,18.9,,0.8,,2.55
2008-09-20,11.1,20.8,,0,,2.551
2008-09-21,10.1,18.8,,0,,2.557
2008-09-22,7.1,20.6,,1,,2.562
2008-09-23,6.4,18.8,,0,,2.564
2008-09-24,6,20.6,,0,,2.57
2008-09-25,6.1,21,,0,,2.582
2008-09-26,8.9,19.7,,3.6,,2.593
2008-09-27,10.8,18.5,,0,,2.59
2008-09-28,6.5,19.9,,0,,2.599
2008-09-29,4.6,21.2,,0,,2.61
2008-09-30,6.4,17.1,,0,,2.621
2008-10-01,8.8,23.1,,0,,2.63
2008-10-02,10.1,23.7,,0,,2.638
2008-10-03,9.7,23.5,,0,,2.646
2008-10-04,5.2,19.1,,0,,2.653
2008-10-05,2.4,20.6,,0,,2.659
2008-10-06,5.5,22.2,,0,,2.666
2008-10-07,11,20.8,,0,,2.673
2008-10-08,12.7,23.3,,0,,2.678
2008-10-09,10.8,23.3,,0,,2.684
2008-10-10,9.4,23.4,,0,,2.69
2008-10-11,8.7,24.2,,0,,2.697
2008-10-12,9.5,24.4,,0,,2.703
2008-10-13,8.6,22.5,,0,,2.71
2008-10-14,10,23.4,,0,,2.716
2008-10-15,11,24.9,,0,,2.722
2008-10-16,12,23.1,,0,,2.728
2008-10-17,11.5,23.2,,0,,2.733
2008-10-18,10.4,16.4,,0,,2.738
2008-10-19,8.8,18.9,,0,,2.74
2008-10-20,7.5,18.3,,0,,2.744
2008-10-21,11.7,19.3,,0,,2.747
2008-10-22,14.6,17.7,,0,,2.75
2008-10-23,15.1,19.5,,0,,2.764
2008-10-24,13.3,18.8,,0,,2.779
2008-10-25,8.9,20.2,,0,,2.794
2008-10-26,6.7,20,,0,,2.811
2008-10-27,6.8,16.1,,0,,2.829
2008-10-28,11.3,20.3,,3.8,,2.844
2008-10-29,13.8,19,,6.6,,2.847
2008-10-30,9.8,16.6,,3.9,,2.837
2008-10-31,10.1,13.8,,13,,2.838
2008-11-01,9.2,16.4,,14.5,,2.805
2008-11-02,7.3,18.9,,0,,2.767
2008-11-03,13.5,16.1,,7.7,,2.784
2008-11-04,13,16.4,,25.2,,2.769
2008-11-05,9.6,20.3,,0,,2.691
2008-11-06,10.7,18,,5.5,,2.708
2008-11-07,10.1,15.2,,0,,2.704
2008-11-08,8.2,16.8,,0,,2.719
2008-11-09,7,16.9,,0,,2.735
2008-11-10,4.6,16,,0,,2.752
2008-11-11,9.8,11.4,,0.1,,2.768
2008-11-12,10.5,13,,11.7,,2.781
2008-11-13,9.9,12.3,,30.6,,2.752
2008-11-14,6.8,13,,22.6,,2.654
2008-11-15,5.2,14.6,,0,,2.587
2008-11-16,3.7,15.2,,0,,2.603
2008-11-17,5.3,13.6,,0,,2.62
2008-11-18,4.1,10.8,,0,,2.61
2008-11-19,2.4,11.6,,0,,2.6
2008-11-20,1,14,,0,,2.59
2008-11-21,4.2,14.1,,0,,2.581
2008-11-22,0.6,11.3,,0,,2.572
2008-11-23,-1.1,8.7,,0,,2.562
2008-11-24,0.1,2.2,,7.9,,2.551
2008-11-25,0.5,3.9,,3.3,,2.51
2008-11-26,-1.8,7.5,,0,,2.365
2008-11-27,-3.4,6.8,,0,,2.234
2008-11-28,0.5,2.6,,13.2,,2.102
2008-11-29,1,6.7,,34.4,,1.921
2008-11-30,4,10,,17,,1.663
2008-12-01,4.3,10.5,,12.9,,1.47
2008-12-02,2.7,5.9,,1.6,,1.434
2008-12-03,0.3,7.9,,0.1,,1.438
2008-12-04,-0.9,6.1,,0,,1.449
2008-12-05,0.7,3.8,,12,,1.46
2008-12-06,-0.8,6.7,,0,,1.426
2008-12-07,-1.2,5.3,,0.1,,1.437
2008-12-08,-2.3,7.8,,0,,1.448
